COM,REG,DEP,TNCC,NCC,NCCENR
2120,32,2,0,BRENELLE,Brenelle
2121,32,2,0,BRENY,Breny
2122,32,2,0,BRIE,Brie
2123,32,2,0,BRISSAY CHOIGNY,Brissay-Choigny
2124,32,2,0,BRISSY HAMEGICOURT,Brissy-Hamégicourt
2125,32,2,0,BRUMETZ,Brumetz
2126,32,2,0,BRUNEHAMEL,Brunehamel
2127,32,2,0,BRUYERES SUR FERE,Bruyères-sur-Fère
2128,32,2,0,BRUYERES ET MONTBERAULT,Bruyères-et-Montbérault
2129,32,2,0,BRUYS,Bruys
2130,32,2,0,BUCILLY,Bucilly
2131,32,2,0,BUCY LE LONG,Bucy-le-Long
2132,32,2,0,BUCY LES CERNY,Bucy-lès-Cerny
2133,32,2,0,BUCY LES PIERREPONT,Bucy-lès-Pierrepont
2134,32,2,0,BUIRE,Buire
2135,32,2,0,BUIRONFOSSE,Buironfosse
2136,32,2,0,BURELLES,Burelles
2137,32,2,0,BUSSIARES,Bussiares
2138,32,2,0,BUZANCY,Buzancy
2139,32,2,0,CAILLOUEL CREPIGNY,Caillouël-Crépigny
2140,32,2,0,CAMELIN,Camelin
2141,32,2,3,CAPELLE,Capelle
2142,32,2,0,CASTRES,Castres
2143,32,2,2,CATELET,Catelet
2144,32,2,0,CAULAINCOURT,Caulaincourt
2145,32,2,0,CAUMONT,Caumont
2146,32,2,0,CELLES LES CONDE,Celles-lès-Condé
2148,32,2,0,CELLES SUR AISNE,Celles-sur-Aisne
2149,32,2,0,CERIZY,Cerizy
2150,32,2,0,CERNY EN LAONNOIS,Cerny-en-Laonnois
2151,32,2,0,CERNY LES BUCY,Cerny-lès-Bucy
2152,32,2,0,CERSEUIL,Cerseuil
2153,32,2,0,CESSIERES SUZY,Cessières-Suzy
2154,32,2,0,CHACRISE,Chacrise
2155,32,2,0,CHAILLEVOIS,Chaillevois
2156,32,2,0,CHALANDRY,Chalandry
2157,32,2,0,CHAMBRY,Chambry
2158,32,2,0,CHAMOUILLE,Chamouille
2159,32,2,0,CHAMPS,Champs
2160,32,2,0,CHAOURSE,Chaourse
2162,32,2,3,CHAPELLE SUR CHEZY,Chapelle-sur-Chézy
2163,32,2,0,CHARLY SUR MARNE,Charly-sur-Marne
2164,32,2,2,CHARMEL,Charmel
2165,32,2,0,CHARMES,Charmes
2166,32,2,0,CHARTEVES,Chartèves
2167,32,2,0,CHASSEMY,Chassemy
2168,32,2,0,CHATEAU THIERRY,Château-Thierry
2169,32,2,0,CHATILLON LES SONS,Châtillon-lès-Sons
2170,32,2,0,CHATILLON SUR OISE,Châtillon-sur-Oise
2171,32,2,0,CHAUDARDES,Chaudardes
2172,32,2,0,CHAUDUN,Chaudun
2173,32,2,0,CHAUNY,Chauny
2174,32,2,0,CHAVIGNON,Chavignon
2175,32,2,0,CHAVIGNY,Chavigny
2176,32,2,0,CHAVONNE,Chavonne
2177,32,2,0,CHERET,Chérêt
2178,32,2,0,CHERMIZY AILLES,Chermizy-Ailles
2179,32,2,0,CHERY CHARTREUVE,Chéry-Chartreuve
2180,32,2,0,CHERY LES POUILLY,Chéry-lès-Pouilly
2181,32,2,0,CHERY LES ROZOY,Chéry-lès-Rozoy
2182,32,2,0,CHEVENNES,Chevennes
2183,32,2,0,CHEVREGNY,Chevregny
2184,32,2,0,CHEVRESIS MONCEAU,Chevresis-Monceau
2185,32,2,0,CHEZY EN ORXOIS,Chézy-en-Orxois
2186,32,2,0,CHEZY SUR MARNE,Chézy-sur-Marne
2187,32,2,0,CHIERRY,Chierry
2188,32,2,0,CHIGNY,Chigny
2189,32,2,0,CHIVRES EN LAONNOIS,Chivres-en-Laonnois
2190,32,2,0,CHIVRES VAL,Chivres-Val
2191,32,2,0,CHIVY LES ETOUVELLES,Chivy-lès-Étouvelles
2192,32,2,0,CHOUY,Chouy
2193,32,2,0,CIERGES,Cierges
2194,32,2,0,CILLY,Cilly
2195,32,2,0,CIRY SALSOGNE,Ciry-Salsogne
2196,32,2,0,CLACY ET THIERRET,Clacy-et-Thierret
2197,32,2,0,CLAIRFONTAINE,Clairfontaine
2198,32,2,0,CLAMECY,Clamecy
2199,32,2,0,CLASTRES,Clastres
2200,32,2,0,CLERMONT LES FERMES,Clermont-les-Fermes
2201,32,2,0,COEUVRES ET VALSERY,Cœuvres-et-Valsery
2203,32,2,0,COINCY,Coincy
2204,32,2,0,COINGT,Coingt
2205,32,2,0,COLLIGIS CRANDELAIN,Colligis-Crandelain
2206,32,2,0,COLONFAY,Colonfay
2207,32,2,0,COMMENCHON,Commenchon
2208,32,2,0,CONCEVREUX,Concevreux
2209,32,2,0,CONDE EN BRIE,Condé-en-Brie
2210,32,2,0,CONDE SUR AISNE,Condé-sur-Aisne
2211,32,2,0,CONDE SUR SUIPPE,Condé-sur-Suippe
2212,32,2,0,CONDREN,Condren
2213,32,2,0,CONNIGIS,Connigis
2214,32,2,0,CONTESCOURT,Contescourt
2215,32,2,0,CORBENY,Corbeny
2216,32,2,0,CORCY,Corcy
2217,32,2,0,COUCY LE CHATEAU AUFFRIQUE,Coucy-le-Château-Auffrique
2218,32,2,0,COUCY LES EPPES,Coucy-lès-Eppes
2219,32,2,0,COUCY LA VILLE,Coucy-la-Ville
2220,32,2,0,COULONGES COHAN,Coulonges-Cohan
2221,32,2,0,COUPRU,Coupru
2222,32,2,0,COURBES,Courbes
2223,32,2,0,COURBOIN,Courboin
2224,32,2,0,COURCELLES SUR VESLE,Courcelles-sur-Vesle
2225,32,2,0,COURCHAMPS,Courchamps
2226,32,2,0,COURMELLES,Courmelles
2227,32,2,0,COURMONT,Courmont
2228,32,2,0,COURTEMONT VARENNES,Courtemont-Varennes
2229,32,2,0,COURTRIZY ET FUSSIGNY,Courtrizy-et-Fussigny
2230,32,2,0,COUVRELLES,Couvrelles
2231,32,2,0,COUVRON ET AUMENCOURT,Couvron-et-Aumencourt
2232,32,2,0,COYOLLES,Coyolles
2233,32,2,0,CRAMAILLE,Cramaille
2234,32,2,0,CRAONNE,Craonne
2235,32,2,0,CRAONNELLE,Craonnelle
2236,32,2,0,CRECY AU MONT,Crécy-au-Mont
2237,32,2,0,CRECY SUR SERRE,Crécy-sur-Serre
2238,32,2,0,CREPY,Crépy
2239,32,2,0,CREZANCY,Crézancy
2240,32,2,0,CROIX FONSOMME,Croix-Fonsomme
2241,32,2,3,CROIX SUR OURCQ,Croix-sur-Ourcq
2242,32,2,0,CROUTTES SUR MARNE,Crouttes-sur-Marne
2243,32,2,0,CROUY,Crouy
2244,32,2,0,CRUPILLY,Crupilly
2245,32,2,0,CUFFIES,Cuffies
2246,32,2,0,CUGNY,Cugny
2248,32,2,0,CUIRIEUX,Cuirieux
2249,32,2,0,CUIRY HOUSSE,Cuiry-Housse
2250,32,2,0,CUIRY LES CHAUDARDES,Cuiry-lès-Chaudardes
2251,32,2,0,CUIRY LES IVIERS,Cuiry-lès-Iviers
2252,32,2,0,CUISSY ET GENY,Cuissy-et-Geny
2253,32,2,0,CUISY EN ALMONT,Cuisy-en-Almont
2254,32,2,0,CUTRY,Cutry
2255,32,2,0,CYS LA COMMUNE,Cys-la-Commune
2256,32,2,0,DAGNY LAMBERCY,Dagny-Lambercy
2257,32,2,0,DALLON,Dallon
2258,32,2,0,DAMMARD,Dammard
2259,32,2,0,DAMPLEUX,Dampleux
2260,32,2,0,DANIZY,Danizy
2261,32,2,0,DERCY,Dercy
2262,32,2,0,DEUILLET,Deuillet
2263,32,2,0,DHUIZEL,Dhuizel
2264,32,2,0,DIZY LE GROS,Dizy-le-Gros
2265,32,2,0,DOHIS,Dohis
2266,32,2,0,DOLIGNON,Dolignon
2267,32,2,0,DOMMIERS,Dommiers
2268,32,2,0,DOMPTIN,Domptin
2269,32,2,0,DORENGT,Dorengt
2270,32,2,0,DOUCHY,Douchy
2271,32,2,0,DRAVEGNY,Dravegny
2272,32,2,0,DROIZY,Droizy
2273,32,2,0,DURY,Dury
2274,32,2,1,EBOULEAU,Ébouleau
2275,32,2,1,EFFRY,Effry
2276,32,2,1,ENGLANCOURT,Englancourt
2277,32,2,1,EPAGNY,Épagny
2278,32,2,1,EPARCY,Éparcy
2279,32,2,1,EPAUX BEZU,Épaux-Bézu
2280,32,2,1,EPIEDS,Épieds
2281,32,2,5,EPINE AUX BOIS,Épine-aux-Bois
2282,32,2,1,EPPES,Eppes
2283,32,2,1,ERLON,Erlon
2284,32,2,1,ERLOY,Erloy
2286,32,2,1,ESQUEHERIES,Esquéhéries
2287,32,2,1,ESSIGNY LE GRAND,Essigny-le-Grand
2288,32,2,1,ESSIGNY LE PETIT,Essigny-le-Petit
2289,32,2,1,ESSISES,Essises
2290,32,2,1,ESSOMES SUR MARNE,Essômes-sur-Marne
2291,32,2,1,ESTREES,Estrées
2292,32,2,1,ETAMPES SUR MARNE,Étampes-sur-Marne
2293,32,2,1,ETAVES ET BOCQUIAUX,Étaves-et-Bocquiaux
2294,32,2,1,ETOUVELLES,Étouvelles
2295,32,2,1,ETREAUPONT,Étréaupont
2296,32,2,1,ETREILLERS,Étreillers
2297,32,2,1,ETREPILLY,Étrépilly
2298,32,2,1,ETREUX,Étreux
2299,32,2,1,EVERGNICOURT,Évergnicourt
2302,32,2,0,FAVEROLLES,Faverolles
2303,32,2,0,FAYET,Fayet
2304,32,2,3,FERE,Fère
2305,32,2,0,FERE EN TARDENOIS,Fère-en-Tardenois
2306,32,2,3,FERTE CHEVRESIS,Ferté-Chevresis
2307,32,2,3,FERTE MILON,Ferté-Milon
2308,32,2,0,FESMY LE SART,Fesmy-le-Sart
2309,32,2,0,FESTIEUX,Festieux
2310,32,2,0,FIEULAINE,Fieulaine
2311,32,2,0,FILAIN,Filain
2312,32,2,3,FLAMENGRIE,Flamengrie
2313,32,2,0,FLAVIGNY LE GRAND ET BEAURAIN,Flavigny-le-Grand-et-Beaurain
2315,32,2,0,FLAVY LE MARTEL,Flavy-le-Martel
2316,32,2,0,FLEURY,Fleury
2317,32,2,0,FLUQUIERES,Fluquières
2318,32,2,0,FOLEMBRAY,Folembray
2319,32,2,0,FONSOMME,Fonsomme
2320,32,2,0,FONTAINE LES CLERCS,Fontaine-lès-Clercs
2321,32,2,0,FONTAINE LES VERVINS,Fontaine-lès-Vervins
2322,32,2,0,FONTAINE NOTRE DAME,Fontaine-Notre-Dame
2323,32,2,0,FONTAINE UTERTE,Fontaine-Uterte
2324,32,2,0,FONTENELLE,Fontenelle
2326,32,2,0,FONTENOY,Fontenoy
2327,32,2,0,FORESTE,Foreste
2328,32,2,0,FOSSOY,Fossoy
2329,32,2,0,FOURDRAIN,Fourdrain
2330,32,2,0,FRANCILLY SELENCY,Francilly-Selency
2331,32,2,0,FRANQUEVILLE,Franqueville
2332,32,2,0,FRESNES EN TARDENOIS,Fresnes-en-Tardenois
2333,32,2,0,FRESNES SOUS COUCY,Fresnes-sous-Coucy
2334,32,2,0,FRESNOY LE GRAND,Fresnoy-le-Grand
2335,32,2,0,FRESSANCOURT,Fressancourt
2336,32,2,0,FRIERES FAILLOUEL,Frières-Faillouël
2337,32,2,0,FROIDESTREES,Froidestrées
2338,32,2,0,FROIDMONT COHARTILLE,Froidmont-Cohartille
2339,32,2,0,GANDELU,Gandelu
2340,32,2,0,GAUCHY,Gauchy
2341,32,2,0,GERCY,Gercy
2342,32,2,0,GERGNY,Gergny
2343,32,2,0,GERMAINE,Germaine
2345,32,2,0,GIBERCOURT,Gibercourt
2346,32,2,0,GIZY,Gizy
2347,32,2,0,GLAND,Gland
2349,32,2,0,GOUDELANCOURT LES BERRIEUX,Goudelancourt-lès-Berrieux
2350,32,2,0,GOUDELANCOURT LES PIERREPONT,Goudelancourt-lès-Pierrepont
2351,32,2,0,GOUSSANCOURT,Goussancourt
2352,32,2,0,GOUY,Gouy
2353,32,2,0,GRANDLUP ET FAY,Grandlup-et-Fay
2354,32,2,0,GRANDRIEUX,Grandrieux
2355,32,2,0,GRICOURT,Gricourt
2356,32,2,0,GRISOLLES,Grisolles
2357,32,2,0,GRONARD,Gronard
2358,32,2,0,GROUGIS,Grougis
2359,32,2,0,GRUGIES,Grugies
2360,32,2,0,VILLENEUVE SUR AISNE,Villeneuve-sur-Aisne
2361,32,2,0,GUISE,Guise
2362,32,2,0,GUIVRY,Guivry
2363,32,2,0,GUNY,Guny
2364,32,2,0,GUYENCOURT,Guyencourt
2366,32,2,0,HANNAPES,Hannapes
2367,32,2,0,HAPPENCOURT,Happencourt
2368,32,2,1,HARAMONT,Haramont
2369,32,2,1,HARCIGNY,Harcigny
2370,32,2,1,HARGICOURT,Hargicourt
2371,32,2,1,HARLY,Harly
2372,32,2,1,HARTENNES ET TAUX,Hartennes-et-Taux
2373,32,2,0,HARY,Hary
2374,32,2,0,LEHAUCOURT,Lehaucourt
2375,32,2,1,HAUTEVESNES,Hautevesnes
2376,32,2,0,HAUTEVILLE,Hauteville
2377,32,2,0,HAUTION,Haution
2378,32,2,3,HERIE,Hérie
2379,32,2,2,HERIE LA VIEVILLE,Hérie-la-Viéville
2380,32,2,0,HINACOURT,Hinacourt
2381,32,2,1,HIRSON,Hirson
2382,32,2,0,HOLNON,Holnon
2383,32,2,1,HOMBLIERES,Homblières
2384,32,2,0,HOURY,Houry
2385,32,2,0,HOUSSET,Housset
2386,32,2,1,IRON,Iron
2387,32,2,1,ITANCOURT,Itancourt
2388,32,2,1,IVIERS,Iviers
2389,32,2,0,JAULGONNE,Jaulgonne
2390,32,2,0,JEANCOURT,Jeancourt
2391,32,2,0,JEANTES,Jeantes
2392,32,2,0,JONCOURT,Joncourt
2393,32,2,0,JOUAIGNES,Jouaignes
2395,32,2,0,JUMENCOURT,Jumencourt
2396,32,2,0,JUMIGNY,Jumigny
2397,32,2,0,JUSSY,Jussy
2398,32,2,0,JUVIGNY,Juvigny
2399,32,2,0,JUVINCOURT ET DAMARY,Juvincourt-et-Damary
2400,32,2,0,LAFFAUX,Laffaux
2401,32,2,0,LAIGNY,Laigny
2402,32,2,0,LANCHY,Lanchy
2403,32,2,0,LANDIFAY ET BERTAIGNEMONT,Landifay-et-Bertaignemont
2404,32,2,0,LANDOUZY LA COUR,Landouzy-la-Cour
2405,32,2,0,LANDOUZY LA VILLE,Landouzy-la-Ville
2406,32,2,0,LANDRICOURT,Landricourt
2407,32,2,0,LANISCOURT,Laniscourt
2408,32,2,0,LAON,Laon
2409,32,2,0,LAPPION,Lappion
2410,32,2,0,LARGNY SUR AUTOMNE,Largny-sur-Automne
2411,32,2,0,LATILLY,Latilly
2412,32,2,0,LAUNOY,Launoy
2413,32,2,0,LAVAL EN LAONNOIS,Laval-en-Laonnois
2414,32,2,0,LAVAQUERESSE,Lavaqueresse
2415,32,2,0,LAVERSINE,Laversine
2416,32,2,0,LEME,Lemé
2417,32,2,0,LEMPIRE,Lempire
2418,32,2,0,LERZY,Lerzy
2419,32,2,0,LESCHELLE,Leschelle
2420,32,2,0,LESDINS,Lesdins
2421,32,2,0,LESGES,Lesges
2422,32,2,0,LESQUIELLES SAINT GERMAIN,Lesquielles-Saint-Germain
2423,32,2,0,LEUILLY SOUS COUCY,Leuilly-sous-Coucy
2424,32,2,0,LEURY,Leury
2425,32,2,0,LEUZE,Leuze
2426,32,2,0,LEVERGIES,Levergies
2427,32,2,0,LHUYS,Lhuys
2428,32,2,0,LICY CLIGNON,Licy-Clignon
2429,32,2,0,LIERVAL,Lierval
2430,32,2,0,LIESSE NOTRE DAME,Liesse-Notre-Dame
2431,32,2,0,LIEZ,Liez
2432,32,2,0,LIME,Limé
2433,32,2,0,LISLET,Lislet
2435,32,2,0,LOGNY LES AUBENTON,Logny-lès-Aubenton
2438,32,2,0,LONGPONT,Longpont
2439,32,2,4,SEPTVALLONS,Septvallons
2440,32,2,0,LOR,Lor
2441,32,2,0,LOUATRE,Louâtre
2442,32,2,0,LOUPEIGNE,Loupeigne
2443,32,2,0,LUCY LE BOCAGE,Lucy-le-Bocage
2444,32,2,0,LUGNY,Lugny
2445,32,2,0,LUZOIR,Luzoir
2446,32,2,0,LY FONTAINE,Ly-Fontaine
2447,32,2,0,MAAST ET VIOLAINE,Maast-et-Violaine
2448,32,2,0,MACHECOURT,Mâchecourt
2449,32,2,0,MACOGNY,Macogny
2450,32,2,0,MACQUIGNY,Macquigny
2451,32,2,0,MAGNY LA FOSSE,Magny-la-Fosse
2452,32,2,0,MAISSEMY,Maissemy
2453,32,2,0,MAIZY,Maizy
2454,32,2,3,MALMAISON,Malmaison
2455,32,2,0,MALZY,Malzy
2456,32,2,0,MANICAMP,Manicamp
2457,32,2,0,MARCHAIS,Marchais
2458,32,2,0,DHUYS ET MORIN EN BRIE,Dhuys et Morin-en-Brie
2459,32,2,0,MARCY,Marcy
2460,32,2,0,MARCY SOUS MARLE,Marcy-sous-Marle
2461,32,2,0,MAREST DAMPCOURT,Marest-Dampcourt
2462,32,2,0,MAREUIL EN DOLE,Mareuil-en-Dôle
2463,32,2,0,MARFONTAINE,Marfontaine
2464,32,2,0,MARGIVAL,Margival
2465,32,2,0,MARIGNY EN ORXOIS,Marigny-en-Orxois
2466,32,2,0,MARIZY SAINTE GENEVIEVE,Marizy-Sainte-Geneviève
2467,32,2,0,MARIZY SAINT MARD,Marizy-Saint-Mard
2468,32,2,0,MARLE,Marle
2469,32,2,0,MARLY GOMONT,Marly-Gomont
2470,32,2,0,MARTIGNY,Martigny
2471,32,2,0,MARTIGNY COURPIERRE,Martigny-Courpierre
2472,32,2,0,MAUREGNY EN HAYE,Mauregny-en-Haye
2473,32,2,0,MAYOT,Mayot
2474,32,2,0,MENNESSIS,Mennessis
2476,32,2,0,MENNEVRET,Mennevret
2477,32,2,0,MERCIN ET VAUX,Mercin-et-Vaux
2478,32,2,0,MERLIEUX ET FOUQUEROLLES,Merlieux-et-Fouquerolles
2480,32,2,0,MESBRECOURT RICHECOURT,Mesbrecourt-Richecourt
2481,32,2,0,MESNIL SAINT LAURENT,Mesnil-Saint-Laurent
2482,32,2,0,MEURIVAL,Meurival
2483,32,2,0,MEZIERES SUR OISE,Mézières-sur-Oise
2484,32,2,0,MEZY MOULINS,Mézy-Moulins
2485,32,2,0,MISSY AUX BOIS,Missy-aux-Bois
2486,32,2,0,MISSY LES PIERREPONT,Missy-lès-Pierrepont
2487,32,2,0,MISSY SUR AISNE,Missy-sur-Aisne
2488,32,2,0,MOLAIN,Molain
2489,32,2,0,MOLINCHART,Molinchart
2490,32,2,0,MONAMPTEUIL,Monampteuil
2491,32,2,0,MONCEAU LE NEUF ET FAUCOUZY,Monceau-le-Neuf-et-Faucouzy
2492,32,2,0,MONCEAU LES LEUPS,Monceau-lès-Leups
2493,32,2,0,MONCEAU LE WAAST,Monceau-le-Waast
2494,32,2,0,MONCEAU SUR OISE,Monceau-sur-Oise
2495,32,2,0,MONDREPUIS,Mondrepuis
2496,32,2,0,MONNES,Monnes
2497,32,2,0,MONS EN LAONNOIS,Mons-en-Laonnois
2498,32,2,0,MONTAIGU,Montaigu
2499,32,2,0,MONTBAVIN,Montbavin
2500,32,2,0,MONTBREHAIN,Montbrehain
2501,32,2,0,MONTCHALONS,Montchâlons
2502,32,2,0,MONTCORNET,Montcornet
2503,32,2,0,MONT D ORIGNY,Mont-d'Origny
2504,32,2,0,MONTESCOURT LIZEROLLES,Montescourt-Lizerolles
2505,32,2,0,MONTFAUCON,Montfaucon
2506,32,2,0,MONTGOBERT,Montgobert
2507,32,2,0,MONTGRU SAINT HILAIRE,Montgru-Saint-Hilaire
2508,32,2,0,MONTHENAULT,Monthenault
2509,32,2,0,MONTHIERS,Monthiers
2510,32,2,0,MONTHUREL,Monthurel
2511,32,2,0,MONTIGNY EN ARROUAISE,Montigny-en-Arrouaise
2512,32,2,0,MONTIGNY L ALLIER,Montigny-l'Allier
2513,32,2,0,MONTIGNY LE FRANC,Montigny-le-Franc
2514,32,2,0,MONTIGNY LENGRAIN,Montigny-Lengrain
2515,32,2,0,MONTIGNY LES CONDE,Montigny-lès-Condé
2516,32,2,0,MONTIGNY SOUS MARLE,Montigny-sous-Marle
2517,32,2,0,MONTIGNY SUR CRECY,Montigny-sur-Crécy
2518,32,2,0,MONTLEVON,Montlevon
2519,32,2,0,MONTLOUE,Montloué
2520,32,2,0,MONT NOTRE DAME,Mont-Notre-Dame
2521,32,2,0,MONTREUIL AUX LIONS,Montreuil-aux-Lions
2522,32,2,0,MONT SAINT JEAN,Mont-Saint-Jean
2523,32,2,0,MONT SAINT MARTIN,Mont-Saint-Martin
2524,32,2,0,MONT SAINT PERE,Mont-Saint-Père
2525,32,2,0,MORCOURT,Morcourt
2526,32,2,0,MORGNY EN THIERACHE,Morgny-en-Thiérache
2527,32,2,0,MORSAIN,Morsain
2528,32,2,0,MORTEFONTAINE,Mortefontaine
2529,32,2,0,MORTIERS,Mortiers
2530,32,2,0,MOULINS,Moulins
2531,32,2,0,MOUSSY VERNEUIL,Moussy-Verneuil
2532,32,2,0,MOY DE L AISNE,Moÿ-de-l'Aisne
2533,32,2,0,MURET ET CROUTTES,Muret-et-Crouttes
2534,32,2,0,MUSCOURT,Muscourt
2535,32,2,0,NAMPCELLES LA COUR,Nampcelles-la-Cour
2536,32,2,0,NAMPTEUIL SOUS MURET,Nampteuil-sous-Muret
2537,32,2,0,NANTEUIL LA FOSSE,Nanteuil-la-Fosse
2538,32,2,0,NANTEUIL NOTRE DAME,Nanteuil-Notre-Dame
2539,32,2,0,NAUROY,Nauroy
2540,32,2,0,NESLES LA MONTAGNE,Nesles-la-Montagne
2541,32,2,0,NEUFCHATEL SUR AISNE,Neufchâtel-sur-Aisne
2542,32,2,0,NEUFLIEUX,Neuflieux
2543,32,2,0,NEUILLY SAINT FRONT,Neuilly-Saint-Front
2544,32,2,0,NEUVE MAISON,Neuve-Maison
2545,32,2,3,NEUVILLE BOSMONT,Neuville-Bosmont
2546,32,2,3,NEUVILLE EN BEINE,Neuville-en-Beine
2547,32,2,3,NEUVILLE HOUSSET,Neuville-Housset
2548,32,2,3,NEUVILLE LES DORENGT,Neuville-lès-Dorengt
2549,32,2,0,NEUVILLE SAINT AMAND,Neuville-Saint-Amand
2550,32,2,0,NEUVILLE SUR AILETTE,Neuville-sur-Ailette
2551,32,2,0,NEUVILLE SUR MARGIVAL,Neuville-sur-Margival
2552,32,2,0,NEUVILLETTE,Neuvillette
2553,32,2,0,NIZY LE COMTE,Nizy-le-Comte
2554,32,2,0,NOGENTEL,Nogentel
2555,32,2,0,NOGENT L ARTAUD,Nogent-l'Artaud
2556,32,2,0,NOIRCOURT,Noircourt
2557,32,2,0,NOROY SUR OURCQ,Noroy-sur-Ourcq
2558,32,2,2,NOUVION EN THIERACHE,Nouvion-en-Thiérache
2559,32,2,0,NOUVION ET CATILLON,Nouvion-et-Catillon
2560,32,2,0,NOUVION LE COMTE,Nouvion-le-Comte
2561,32,2,0,NOUVION LE VINEUX,Nouvion-le-Vineux
2562,32,2,0,NOUVRON VINGRE,Nouvron-Vingré
2563,32,2,0,NOYALES,Noyales
2564,32,2,0,BERNOY LE CHATEAU,Bernoy-le-Château
2565,32,2,1,OEUILLY,Œuilly
2566,32,2,1,OGNES,Ognes
2567,32,2,1,OHIS,Ohis
2568,32,2,1,OIGNY EN VALOIS,Oigny-en-Valois
2569,32,2,1,OISY,Oisy
2570,32,2,1,OLLEZY,Ollezy
2571,32,2,1,OMISSY,Omissy
2572,32,2,1,ORAINVILLE,Orainville
2573,32,2,1,ORGEVAL,Orgeval
2574,32,2,1,ORIGNY EN THIERACHE,Origny-en-Thiérache
2575,32,2,1,ORIGNY SAINTE BENOITE,Origny-Sainte-Benoite
2576,32,2,1,OSLY COURTIL,Osly-Courtil
2577,32,2,1,OSTEL,Ostel
2578,32,2,1,OULCHES LA VALLEE FOULON,Oulches-la-Vallée-Foulon
2579,32,2,1,OULCHY LA VILLE,Oulchy-la-Ville
2580,32,2,1,OULCHY LE CHATEAU,Oulchy-le-Château
2581,32,2,0,PAARS,Paars
2582,32,2,0,PAISSY,Paissy
2583,32,2,0,PANCY COURTECON,Pancy-Courtecon
2584,32,2,0,PAPLEUX,Papleux
2585,32,2,0,PARCY ET TIGNY,Parcy-et-Tigny
2586,32,2,0,PARFONDEVAL,Parfondeval
2587,32,2,0,PARFONDRU,Parfondru
2588,32,2,0,PARGNAN,Pargnan
2589,32,2,0,PARGNY FILAIN,Pargny-Filain
2590,32,2,0,PARGNY LA DHUYS,Pargny-la-Dhuys
2591,32,2,0,PARGNY LES BOIS,Pargny-les-Bois
2592,32,2,0,PARPEVILLE,Parpeville
2593,32,2,0,PASLY,Pasly
2594,32,2,0,PASSY EN VALOIS,Passy-en-Valois
2595,32,2,0,PASSY SUR MARNE,Passy-sur-Marne
2596,32,2,0,PAVANT,Pavant
2598,32,2,0,PERNANT,Pernant
2599,32,2,0,PIERREMANDE,Pierremande
2600,32,2,0,PIERREPONT,Pierrepont
2601,32,2,0,PIGNICOURT,Pignicourt
2602,32,2,0,PINON,Pinon
2604,32,2,0,PITHON,Pithon
2605,32,2,0,PLEINE SELVE,Pleine-Selve
2606,32,2,2,PLESSIER HULEU,Plessier-Huleu
2607,32,2,0,PLOISY,Ploisy
2608,32,2,0,PLOMION,Plomion
2609,32,2,0,PLOYART ET VAURSEINE,Ployart-et-Vaurseine
2610,32,2,0,POMMIERS,Pommiers
2612,32,2,0,PONT ARCY,Pont-Arcy
2613,32,2,0,PONTAVERT,Pontavert
2614,32,2,0,PONTRU,Pontru
2615,32,2,0,PONTRUET,Pontruet
2616,32,2,0,PONT SAINT MARD,Pont-Saint-Mard
2617,32,2,0,POUILLY SUR SERRE,Pouilly-sur-Serre
2618,32,2,0,PREMONT,Prémont
2619,32,2,0,PREMONTRE,Prémontré
2620,32,2,0,PRESLES ET BOVES,Presles-et-Boves
2621,32,2,0,PRESLES ET THIERNY,Presles-et-Thierny
2622,32,2,0,PRIEZ,Priez
2623,32,2,0,PRISCES,Prisces
2624,32,2,0,PROISY,Proisy
2625,32,2,0,PROIX,Proix
2626,32,2,0,PROUVAIS,Prouvais
2627,32,2,0,PROVISEUX ET PLESNOY,Proviseux-et-Plesnoy
2628,32,2,0,PUISEUX EN RETZ,Puiseux-en-Retz
2629,32,2,0,PUISIEUX ET CLANLIEU,Puisieux-et-Clanlieu
2631,32,2,0,QUIERZY,Quierzy
2632,32,2,0,QUINCY BASSE,Quincy-Basse
2633,32,2,0,QUINCY SOUS LE MONT,Quincy-sous-le-Mont
2634,32,2,0,RAILLIMONT,Raillimont
2635,32,2,0,RAMICOURT,Ramicourt
2636,32,2,0,REGNY,Regny
2637,32,2,0,REMAUCOURT,Remaucourt
2638,32,2,0,REMIES,Remies
2639,32,2,0,REMIGNY,Remigny
2640,32,2,0,RENANSART,Renansart
2641,32,2,0,RENNEVAL,Renneval
2642,32,2,0,RESIGNY,Résigny
2643,32,2,0,RESSONS LE LONG,Ressons-le-Long
2644,32,2,0,RETHEUIL,Retheuil
2645,32,2,0,REUILLY SAUVIGNY,Reuilly-Sauvigny
2647,32,2,0,RIBEAUVILLE,Ribeauville
2648,32,2,0,RIBEMONT,Ribemont
2649,32,2,0,ROCOURT SAINT MARTIN,Rocourt-Saint-Martin
2650,32,2,0,ROCQUIGNY,Rocquigny
2651,32,2,0,ROGECOURT,Rogécourt
2652,32,2,0,ROGNY,Rogny
2653,32,2,0,ROMENY SUR MARNE,Romeny-sur-Marne
2654,32,2,0,ROMERY,Romery
2655,32,2,0,RONCHERES,Ronchères
2656,32,2,0,ROUCY,Roucy
2657,32,2,0,ROUGERIES,Rougeries
2658,32,2,0,ROUPY,Roupy
2659,32,2,0,ROUVROY,Rouvroy
2660,32,2,0,ROUVROY SUR SERRE,Rouvroy-sur-Serre
